Date,Open,High,Low,Close,Adj Close,Volume
2022-05-03,67400,68400,67300,67500,67500,14168875
2022-05-04,68000,68400,67500,67900,67900,11505248
2022-05-06,67000,67100,66500,66500,66500,14356156
2022-05-10,65900,66300,65300,65700,65700,17235605
2022-05-11,65500,66300,65200,65700,65700,12330920
2022-05-12,65200,65500,64900,64900,64900,16414188
2022-05-13,65300,66700,65200,66500,66500,14551536
2022-05-16,67100,67400,66100,66300,66300,11937555
2022-05-17,66600,67900,66600,67600,67600,15680447
2022-05-18,68300,68700,67600,68100,68100,16486319
2022-05-19,66500,67600,66500,67500,67500,17073727
2022-05-20,67800,68400,67700,68000,68000,12109671
2022-05-23,68800,68800,67600,67900,67900,13684088
2022-05-24,67500,67700,66500,66500,66500,15482576
2022-05-25,66700,67100,65900,66400,66400,15150490
2022-05-26,66300,67200,65500,65900,65900,15970890
2022-05-27,66700,66900,66200,66500,66500,11405555
2022-05-30,67500,67800,66900,67700,67700,14255484
2022-05-31,67500,67500,66700,67400,67400,24365002
2022-06-02,66600,67000,66400,66700,66700,14959443
2022-06-03,67200,67300,66800,66800,66800,8222883
2022-06-07,66200,66400,65400,65500,65500,19355755
2022-06-08,65400,65700,65300,65300,65300,12483180
2022-06-09,65100,65200,64500,65200,65200,25790725
2022-06-10,64000,64400,63800,63800,63800,22193552
2022-06-13,62400,62800,62100,62100,62100,22157816
2022-06-14,61200,62200,61100,61900,61900,23435546
